LEAID,NAME,CITY,STATE,MEMBER_alt,revised,hasReassignedSchools,altRatio_99,altRatio,altRatio_growth,pupMONEY_reg,pupMONEY_alt,pdiff_pupMONEY,hasCounc_reg,hasCounc_alt,pdiff_hasCounc,puptch_reg,puptch_alt,pdiff_puptch,TEACH_FYSY_RATIO_reg,TEACH_FYSY_RATIO_alt,pdiff_TEACH_FYSY_RATIO,TEACH_ABSENT_RATIO_reg,TEACH_ABSENT_RATIO_alt,pdiff_TEACH_ABSENT_RATIO,gradRate_reg,gradRate_alt,ppdiff_gradRate
2625680,NORTH BRANCH AREA SCHOOLS,NORTH BRANCH,MI,60,FALSE,FALSE,0,0.038535645,0.038535645,3305.299533,2866.580189,-0.132732099,1,0,-1,20.81037861,24,0.153270704,0,0,,0.204164965,0,-1,97.5,,
2625950,NORTHVIEW PUBLIC SCHOOLS,GRAND RAPIDS,MI,175,FALSE,FALSE,0,0.075888985,0.075888985,4971.73057,3155.011765,-0.365409746,1,0,-1,19.9762952,30.17241379,0.510410889,0.052606858,0,-1,0.234852043,0.408163265,0.737959184,92,27,-65
2626010,NORTHWEST COMMUNITY SCHOOLS,JACKSON,MI,93,FALSE,TRUE,0,0.058453803,0.058453803,6770.878348,7360.808936,0.087127631,1,0,-1,18.6947326,17.22222222,-0.078766057,0.0375,0,-1,0.1875,0.8,3.266666667,92,,
2626130,NOVI COMMUNITY SCHOOL DISTRICT,NOVI,MI,35,FALSE,FALSE,0,0.008612205,0.008612205,5929.801964,404576.6139,67.22767713,0.333333333,0,-1,17.65755702,23.33333333,0.321436103,0.025185745,0,-1,0.05037149,0,-1,98,,
2626190,OAK PARK SCHOOL DISTRICT,OAK PARK,MI,653,FALSE,FALSE,0,0.240870527,0.240870527,4368.165103,4875.841221,0.116221825,1,0.333333333,-0.666666667,18.44827586,188.306087,9.207245835,0.111111111,0,-1,0.259259259,0.071428571,-0.724489796,,47,
2626400,ONAWAY AREA COMMUNITY SCHOOL DISTRICT,ONAWAY,MI,45,FALSE,TRUE,0,0.111662531,0.111662531,3956.699785,6633,0.676397089,0,0,,19.35175579,30,0.55024693,0,0.5,,0.27173913,0,-1,,,
2627060,OTSEGO PUBLIC SCHOOLS,OTSEGO,MI,25,FALSE,FALSE,0,0.019716088,0.019716088,3708.000222,2035.803265,-0.450970026,1,0,-1,21.27227652,25,0.175238578,0.025104603,0,-1,0.129707113,0,-1,97.5,,
2627150,OVID-ELSIE AREA SCHOOLS,ELSIE,MI,79,FALSE,FALSE,0.039783002,0.067406143,0.027623142,6253.125468,2745.714286,-0.560905295,1,0.5,-0.5,20.76825331,67.24088991,2.237676703,0.041193182,0,-1,0.408380682,0.5,0.224347826,92,,
2627210,OWOSSO PUBLIC SCHOOLS,OWOSSO,MI,99,FALSE,FALSE,0,0.055806088,0.055806088,4518.042206,5853.613786,0.295608478,1,0,-1,19.95566712,18.43575419,-0.076164476,0.074345884,0.161290323,1.169458674,0.263773665,0.032258065,-0.877705515,92,,
2627240,OXFORD COMMUNITY SCHOOLS,OXFORD,MI,422,FALSE,FALSE,0.017382907,0.134996801,0.117613894,4000.972065,2496.313066,-0.376073358,0.666666667,0.5,-0.25,21.35166284,36.99744082,0.732766253,0.145228216,0.571428571,2.934693878,0.206224066,0.142857143,-0.307272205,95,,
2627420,PARCHMENT SCHOOL DISTRICT,KALAMAZOO,MI,116,FALSE,FALSE,0,0.115537849,0.115537849,3151.767416,2227.54717,-0.293238721,1,0,-1,22.00510026,19.33333333,-0.121415803,0,0,,0.317073171,0,-1,92,,
2627660,PAW PAW PUBLIC SCHOOL DISTRICT,PAW PAW,MI,91,FALSE,FALSE,0,0.072050673,0.072050673,3779.941327,5816.402174,0.538754619,1,1,0,19.52775138,12.2972973,-0.370265574,0.049180328,0,-1,0.213114754,0,-1,87,,
2628020,PICKFORD PUBLIC SCHOOLS,PICKFORD,MI,104,FALSE,FALSE,0,0.472727273,0.472727273,3703.130522,3264.955435,-0.118325585,1,0,-1,19.72789116,8.559670782,-0.56611324,0.25,0.25,0,0.125,0,-1,,,
2628530,PLAINWELL COMMUNITY SCHOOLS,PLAINWELL,MI,76,FALSE,FALSE,0,0.049640758,0.049640758,4092.622926,2158.632162,-0.472555327,1,0,-1,24.17394418,25.33333333,0.047960281,0.068101335,0,-1,0.122582403,0,-1,97.5,,
2628560,PLYMOUTH-CANTON COMMUNITY SCHOOLS,PLYMOUTH,MI,223,FALSE,TRUE,0,0.021031783,0.021031783,4098.586658,6451.379481,0.574049793,1,1,0,21.23841048,14.86666667,-0.30001039,0.109569763,0.089683075,-0.181497955,0.603136309,0.741739717,0.22980445,95.33216783,17,-78.33216783
2628740,PONTIAC CITY SCHOOL DISTRICT,PONTIAC,MI,184,FALSE,TRUE,0,0.049237356,0.049237356,7198.460956,8252.617382,0.146441918,1,0,-1,20.00074994,26.28571429,0.314236434,0.220385675,0,-1,0.308539945,0,-1,59,,
2628830,PORT HURON AREA SCHOOL DISTRICT,PORT HURON,MI,233,FALSE,TRUE,0,0.037751134,0.037751134,4310.881458,0,-1,0.285714286,0,-1,18.91686257,29.49367089,0.55912064,0.048009602,0,-1,0.188037608,0.298507463,0.587488091,82.97354497,2.5,-80.47354497
2628950,PORTAGE PUBLIC SCHOOLS,PORTAGE,MI,192,FALSE,TRUE,0,0.03892944,0.03892944,4198.876755,4213.812,0.003556962,1,0,-1,21.63190784,12.12121212,-0.439660514,0.072925825,0.06779661,-0.070334681,0.092545463,0.06779661,-0.267423729,94.04037267,,
2629160,POTTERVILLE PUBLIC SCHOOLS,POTTERVILLE,MI,61,FALSE,FALSE,0,0.105719237,0.105719237,3974.618956,3527.846154,-0.112406449,0.5,0,-1,18.24626931,15.32663317,-0.160012773,0.095389507,0,-1,0.349761526,0,-1,,,
2629220,NORTH CENTRAL AREA SCHOOLS,HERMANSVILLE,MI,52,FALSE,FALSE,0,0.215767635,0.215767635,3314.385027,5084.061224,0.533938026,1,0,-1,14,10.4,-0.257142857,0.296296296,1,2.375,0.088888889,0,-1,,,
2629460,REDFORD UNION SCHOOLS DISTRICT NO. 1,REDFORD,MI,55,FALSE,TRUE,0,0.020676692,0.020676692,4185.43505,3518.678571,-0.159303984,0.5,0,-1,24.33870653,55,1.259774977,0.098231827,0,-1,0.10805501,0,-1,82,,
2629940,ROCHESTER COMMUNITY SCHOOL DISTRICT,ROCHESTER,MI,120,FALSE,FALSE,0.008790001,0.014165978,0.005375977,5042.041472,3863.201733,-0.233802071,1,1,0,20.17829871,9.026631994,-0.552656439,0.058183229,0,-1,0.36606948,0.588235294,0.606895208,97.03183673,,
2630030,ROCKFORD PUBLIC SCHOOLS,ROCKFORD,MI,61,FALSE,FALSE,0,0.014100786,0.014100786,5035.420002,6352.290667,0.261521514,1,0,-1,19.79021628,15.25,-0.229417214,0.099609375,0,-1,0.186123935,0.631578947,2.393324714,97,,
2630090,ROMEO COMMUNITY SCHOOLS,ROMEO,MI,1739,FALSE,FALSE,0,0.57928048,0.57928048,3559.944617,3755.436637,0.054914343,1,1,0,20.43294705,28.8295756,0.410935756,0.099189949,0.065552278,-0.339123785,0.476111754,0.31137332,-0.346007912,,90,
2630120,ROMULUS COMMUNITY SCHOOLS,ROMULUS,MI,84,FALSE,TRUE,0,0.046614872,0.046614872,5942.544668,4361.196842,-0.266106174,0.666666667,1,0.5,19.89092981,28,0.407676778,0.047150042,0.142857143,2.02984127,0.282900251,0.571428571,1.01989418,86,,
2630300,SCHOOL DISTRICT OF THE CITY OF ROYAL OAK,ROYAL OAK,MI,144,FALSE,FALSE,0,0.057052298,0.057052298,5652.367634,3714.559139,-0.342831291,1,1,0,19.45342634,14.11764706,-0.274284806,0.072164948,0,-1,0.12371134,0,-1,91,,
2630390,SAGINAW SCHOOL DISTRICT,SAGINAW,MI,215,FALSE,TRUE,0,0.05699894,0.05699894,5000.001897,3704.049672,-0.259190347,0.833333333,0,-1,19.9133585,37.85891473,0.901181799,0.086634353,0.285714286,2.297932935,0,0.142857143,,79.35294118,,
2630450,SAGINAW TOWNSHIP COMMUNITY SCHOOLS,SAGINAW,MI,228,FALSE,TRUE,0,0.074901445,0.074901445,3862.940342,2294.833149,-0.405936166,1,1,0,19.62716238,38,0.936092404,0.040978008,0,-1,0.443928425,0.333333333,-0.249128205,90,27,-63
2630660,SALINE AREA SCHOOLS,SALINE,MI,35,FALSE,FALSE,0,0.009133612,0.009133612,4308.725935,8805.790278,1.043710928,1,1,0,21.587996,17.5,-0.189364312,0.119838762,0,-1,0.288702473,1,2.463773585,98,,
2630990,SAULT STE. MARIE AREA SCHOOLS,SAULT SAINTE MARIE,MI,84,FALSE,TRUE,0,0.057181756,0.057181756,3774.35612,4225.453659,0.119516422,0.5,0,-1,22.10871864,17.5,-0.208457067,0.072134651,0,-1,0.507614213,0,-1,92,,
2631320,SHELBY PUBLIC SCHOOLS,SHELBY,MI,431,FALSE,FALSE,0,0.586394558,0.586394558,3549.550929,3896.440455,0.097727722,1,1,0,19.33842239,20.54337464,0.062308715,0.133333333,0,-1,0.6,0,-1,,87,
2631380,SHEPHERD PUBLIC SCHOOLS,SHEPHERD,MI,70,FALSE,TRUE,0.054924242,0.072689512,0.01776527,26424.79174,7970.235789,-0.698380374,1,1,0,20.40583691,15.38461538,-0.246067904,0.088888889,0,-1,0.422222222,1,1.368421053,92,,
2632310,SOUTHFIELD PUBLIC SCHOOL DISTRICT,SOUTHFIELD,MI,367,FALSE,TRUE,0,0.069140919,0.069140919,5012.902156,7694.354576,0.534910185,1,1,0,18.64507066,13.39416058,-0.281624574,0.187450146,0,-1,0.009970752,0.84,83.2464,94.39050536,92,-2.39050536
2632340,SOUTHGATE COMMUNITY SCHOOL DISTRICT,SOUTHGATE,MI,562,FALSE,TRUE,0,0.181524548,0.181524548,3734.371552,34036.12492,8.114284545,1,0,-1,21.86481794,29.53231739,0.350677489,0.036563071,0.284552846,6.782520325,0.612431444,0.325203252,-0.468996481,92,9,-83
2632550,SPRING LAKE PUBLIC SCHOOLS,SPRING LAKE,MI,34,FALSE,FALSE,0,0.021052632,0.021052632,3459.104705,3617.268919,0.045724032,1,0,-1,21.60240394,19.42857143,-0.100629195,0.049560352,0,-1,0.255795364,0,-1,97.5,,
2632640,ST. CHARLES COMMUNITY SCHOOLS,SAINT CHARLES,MI,75,FALSE,FALSE,0,0.120192308,0.120192308,3136.104652,4328.1392,0.380100373,0.5,0,-1,19.26577248,750,37.92914239,0,0,,0.405405405,0,-1,87,,
2632670,LAKE SHORE PUBLIC SCHOOLS (MACOMB),SAINT CLAIR SHORES,MI,141,FALSE,FALSE,0,0.063974592,0.063974592,3941.686246,5033.566434,0.277008397,1,1,0,19.09787841,19.83122363,0.038399303,0.126339195,0.307692308,1.435446154,0.313321205,0,-1,90,,
2632820,ST. JOHNS PUBLIC SCHOOLS,SAINT JOHNS,MI,51,FALSE,FALSE,0,0.027552674,0.027552674,4065.739211,12870.30137,2.165550151,1,0,-1,21.83818325,17,-0.221546966,0.092828963,0,-1,0.290090508,1,2.4472,94,,
2633030,STOCKBRIDGE COMMUNITY SCHOOLS,STOCKBRIDGE,MI,21,FALSE,FALSE,0,0.025703794,0.025703794,6608.938287,8242.55,0.247182171,1,0,-1,18.29913937,21,0.147594954,0.058823529,0,-1,0,0,,97.5,,
2633090,STURGIS PUBLIC SCHOOLS,STURGIS,MI,113,FALSE,FALSE,0,0.065317919,0.065317919,3913.748276,2311.05687,-0.409502935,1,0,-1,20.32685501,28.97435897,0.425422623,0,0.444444444,,0.288076152,0.555555556,0.928502415,92,,
2633360,SUTTONS BAY PUBLIC SCHOOLS,SUTTONS BAY,MI,367,FALSE,TRUE,0,0.577044025,0.577044025,4241.499927,1912.942685,-0.548993819,1,0,-1,14.87831858,33.96177314,1.282635161,0.070293399,0,-1,0.042787286,0.015625,-0.634821429,,,
2633410,SWAN VALLEY SCHOOL DISTRICT,SAGINAW,MI,19,FALSE,FALSE,0,0.018339768,0.018339768,3650.021235,4561.354167,0.249678803,0.5,0,-1,19.49845037,19,-0.025563589,0.074074074,0,-1,0.111111111,0,-1,92,,
2633420,SWARTZ CREEK COMMUNITY SCHOOLS,SWARTZ CREEK,MI,175,FALSE,FALSE,0.069139966,0.077812361,0.008672395,3666.201433,3922.169008,0.069818197,1,1,0,20.17666136,9.408602151,-0.53368885,0.064397424,0.215053763,2.339477727,0.413983441,0.107526882,-0.740262843,97,,
2633540,TAYLOR SCHOOL DISTRICT,TAYLOR,MI,323,FALSE,TRUE,0,0.066887554,0.066887554,4039.768758,3534.408,-0.125096457,1,0,-1,17.80723698,34.9246646,0.961262415,0.088353414,0.066666667,-0.245454545,0.449799197,0.266666667,-0.407142857,83.40083507,37,-46.40083507
2633720,TECUMSEH PUBLIC SCHOOLS,TECUMSEH,MI,48,FALSE,FALSE,0,0.025876011,0.025876011,3228.011192,2190.72,-0.321340643,0.666666667,0,-1,20.73046652,24,0.157716348,0.060606061,0,-1,0.797979798,0,-1,97.5,,
2633840,THREE RIVERS COMMUNITY SCHOOLS,THREE RIVERS,MI,21,FALSE,FALSE,0,0.015567087,0.015567087,2700.578138,6693.474231,1.478533813,1,0,-1,16.58415842,6,-0.638208955,0.167832168,0.4,1.383333333,0.27972028,0,-1,,,
2634260,TROY SCHOOL DISTRICT,TROY,MI,68,FALSE,FALSE,0.018123822,0.010381679,-0.007742143,4645.507416,116.4826471,-0.974925743,1,0,-1,18.41405776,11.64383562,-0.367665955,0.070274377,0.188356164,1.680296471,0.209508225,0,-1,97.5326087,,
2634470,UTICA COMMUNITY SCHOOLS,STERLING HEIGHTS,MI,109,FALSE,TRUE,0,0.00783778,0.00783778,4218.789298,3758.736226,-0.109048601,1,0,-1,22.22548541,18.16666667,-0.182620027,0.021937253,0.571428571,25.04831933,0.12105815,0,-1,95.60070053,,
2634710,VASSAR PUBLIC SCHOOLS,VASSAR,MI,141,FALSE,FALSE,0,0.176029963,0.176029963,4117.831887,3376.118944,-0.180122201,0.5,0,-1,19.21405513,17.625,-0.082702747,0,0,,0.194271129,0.375,0.930291971,82,,
2634950,VICKSBURG COMMUNITY SCHOOLS,VICKSBURG,MI,96,FALSE,FALSE,0,0.065173116,0.065173116,3582.705534,4970.005437,0.387221302,1,0,-1,20.79129901,96,3.617316115,0.058232639,0,-1,0,0,,92,,
2635190,WARREN CONSOLIDATED SCHOOLS,WARREN,MI,197,FALSE,TRUE,0.008097166,0.021511247,0.013414081,4256.649003,11387.79134,1.675294892,0.9,1,0.111111111,22.99891891,8.771855612,-0.618597046,0.038874914,0,-1,0.10770638,0.095238095,-0.115761804,84.96548957,52,-32.96548957
2635220,WARREN WOODS PUBLIC SCHOOLS,WARREN,MI,101,FALSE,TRUE,0,0.050601202,0.050601202,3403.208808,4185.782178,0.229951618,1,1,0,19.11427487,16.34304207,-0.144982366,0.052361504,0.33277592,5.355354515,0.245366007,0.16722408,-0.318470874,86,,
2635310,WATERFORD SCHOOL DISTRICT,WATERFORD,MI,177,FALSE,TRUE,0,0.03049621,0.03049621,4661.892312,6509.579211,0.396338391,0.8,1,0.25,19.42827712,13.79579111,-0.28991176,0.124200913,0,-1,0.277625571,0.538461538,0.939524291,89.07449857,52,-37.07449857
2635460,WATERVLIET SCHOOL DISTRICT,WATERVLIET,MI,88,FALSE,FALSE,0,0.112101911,0.112101911,3100.994478,3204.833333,0.033485663,1,1,0,19.20192864,12.94117647,-0.326048091,0.114907688,0,-1,0.468448608,0,-1,92,,
2635550,WAYLAND UNION SCHOOLS,WAYLAND,MI,78,FALSE,FALSE,0,0.043993232,0.043993232,2927.518351,1015.141593,-0.653241595,0.666666667,1,0.5,20.19355871,26,0.287539278,0.044303797,0,-1,0.936708861,0,-1,97.5,,
2635910,WEST OTTAWA PUBLIC SCHOOL DISTRICT,HOLLAND,MI,30,FALSE,TRUE,0,0.007593014,0.007593014,4134.507593,4531.567174,0.096035519,1,1,0,19.51313676,18.75,-0.039108871,0.09516373,0,-1,0.2244888,0.5,1.227282609,94,,
2635940,WESTERN SCHOOL DISTRICT,PARMA,MI,123,FALSE,FALSE,0,0.073696824,0.073696824,3532.134082,3143.061644,-0.110152228,1,0,-1,19.37674323,24.6,0.269563193,0.02739726,0.2,6.3,0.219178082,0.2,-0.0875,97.5,,
2635970,WESTWOOD HEIGHTS SCHOOLS,FLINT,MI,448,FALSE,TRUE,0,0.492849285,0.492849285,4870.49345,1489.179487,-0.694244638,1,1,0,16.65259374,49.77777778,1.989190667,0,0,,0.085106383,0,-1,87,37,-50
2636300,WHITEHALL DISTRICT SCHOOLS,WHITEHALL,MI,120,FALSE,FALSE,0,0.098765432,0.098765432,5272.229035,1260.22,-0.760970172,1,0,-1,19.28974747,4.456014692,-0.768995696,0.034722222,0.290237467,7.35883905,0.15625,0.18469657,0.182058047,87,,
2636485,WOODHAVEN-BROWNSTOWN SCHOOL DISTRICT,WOODHAVEN,MI,65,FALSE,TRUE,0,0.016258129,0.016258129,5338.922981,2943.095833,-0.448747277,0.8,0,-1,20.34448457,65,2.194969121,0.088197147,0,-1,0.347600519,0,-1,90.04054054,,
2636600,YALE PUBLIC SCHOOLS,YALE,MI,18,FALSE,FALSE,0,0.01498751,0.01498751,3401.911187,6608.846154,0.94268627,1,1,0,21.09981041,18,-0.146911766,0.01754386,0,-1,0.666666667,1,0.5,92,,
2680100,ALLEGAN AREA EDUCATIONAL SERVICE AGENCY,ALLEGAN,MI,21,FALSE,FALSE,,0.212121212,,,5986.791667,,,0,,,11.05263158,,,0,,,0,,,,
2680240,CHARLEVOIX-EMMET ISD,CHARLEVOIX,MI,35,FALSE,FALSE,,0.255474453,,,8844.434783,,,1,,,9.776536313,,,0,,,0,,,,
2680340,DELTA-SCHOOLCRAFT ISD,ESCANABA,MI,68,FALSE,FALSE,,0.576271186,,,6622.4,,,1,,,17,,,0,,,0,,,,
2680680,LENAWEE ISD,ADRIAN,MI,51,FALSE,FALSE,,0.236111111,,,0.038461538,,,1,,20.5,12.75,-0.37804878,,0.428571429,,,0.142857143,,,,
2680880,OAKLAND SCHOOLS,WATERFORD,MI,319,FALSE,FALSE,,1,,,3566.738407,,,0,,,108.8050314,,,0.318181818,,,0,,,,
2680900,OTTAWA AREA ISD,HOLLAND,MI,31,FALSE,FALSE,,0.109929078,,,7805.835294,,,0,,,7.56097561,,,0,,,0.217391304,,,,
2680930,SAGINAW ISD,SAGINAW,MI,91,FALSE,FALSE,,0.182730924,,3533.429167,14208.73118,3.021229948,0,0,,45.75,7.673076923,-0.832282472,0,0,,0,0,,,,
2680975,SHIAWASSEE REGIONAL ESD,CORUNNA,MI,46,FALSE,FALSE,,0.227722772,,,,,,,,,,,,,,,,,,,
2680990,WASHTENAW ISD,ANN ARBOR,MI,22,FALSE,FALSE,,0.020389249,,12566.39344,12692.625,0.01004517,0,0,,36.859375,10.5,-0.715133531,0,0,,0,0.5,,,,
2700001,MOUNTAIN IRON-BUHL SCHOOL DISTRICT,MOUNTAIN IRON,MN,71,FALSE,FALSE,0,0.250883392,0.250883392,6963.578122,8137.603113,0.168595077,1,1,0,14.10512309,5.906821963,-0.581228613,0.066666667,0.166666667,1.5,0.2,0.25,0.25,,,
2700014,FRESHWATER ED. DIST.,STAPLES,MN,84,FALSE,FALSE,1,0.763636364,-0.236363636,,1462.479123,,,1,,,9.929078014,,,0,,,0.098814229,,,37,
2700016,RUNESTONE AREA ED. DISTRICT,ALEXANDRIA,MN,106,FALSE,FALSE,0.847826087,1,0.152173913,,1369.173319,,,0,,,20.50290135,,,0.189753321,,,0,,,,
2700017,CHISAGO LAKES SCHOOL DISTRICT,LINDSTROM,MN,12,FALSE,TRUE,0.022704339,0.005842259,-0.01686208,4632.872267,5961.210526,0.286720242,1,0,-1,18.81693365,6.166666667,-0.672281001,0.083682008,0,-1,0.150627615,0.666666667,3.425925926,79.36,,
2700019,MINNEWASKA SCHOOL DISTRICT,GLENWOOD,MN,58,FALSE,TRUE,0,0.081690141,0.081690141,6408.975744,37711.83138,4.884221268,1,1,0,17.53916861,6.07966457,-0.653366433,0.197941409,0.405405405,1.048108108,0.237529691,0.405405405,0.706756757,97.5,,
2700025,INTERMEDIATE SCHOOL DISTRICT 287,PLYMOUTH,MN,644,FALSE,FALSE,0.627252252,0.504306969,-0.122945283,,13951.43546,,,0.375,,,9.290967803,,,0.24691358,,,0.205761317,,,22,
2700026,INTERMEDIATE SCHOOL DISTRICT 917,ROSEMOUNT,MN,299,FALSE,FALSE,0.31754386,0.501677852,0.184133993,,4171.295918,,,0.142857143,,,10.97429544,,,0.118145341,,,0.401248328,,,32,
2700033,OAK LAND VOCATIONAL COOPERATVE,CAMBRIDGE,MN,174,FALSE,FALSE,1,1,0,,5677.881356,,,0,,,34.44743522,,,0,,,0,,,,
2700036,WRIGHT TECHNICAL CENTER,BUFFALO,MN,126,FALSE,FALSE,1,1,0,,2328.298065,,,1,,,18.09042809,,,0.166666667,,,0.055555556,,,47,
2700043,FERGUS FALLS AREA SP. ED. COOP.,FERGUS FALLS,MN,8,FALSE,FALSE,0,0.4,0.4,,10797.75125,,,0,,,,,,0,,,0,,,,
2700045,MEEKER AND WRIGHT SPECIAL EDUCATION,HOWARD LAKE,MN,63,FALSE,FALSE,0,0.552631579,0.552631579,,10748.01484,,,0,,,8.448027805,,,0,,,0.375,,,,
2700046,SOUTHERN PLAINS EDUCATION COOP.,FAIRMONT,MN,48,FALSE,FALSE,0.848314607,0.685714286,-0.162600321,,10332.73652,,,0.5,,,10.52083333,,,0,,,0.35335689,,,,
2700054,ZUMBRO EDUCATION DISTRICT,BYRON,MN,82,FALSE,FALSE,0.692307692,0.672131148,-0.020176545,,6064.58427,,,1,,,11.64772727,,,0,,,0,,,,
2700055,HIAWATHA VALLEY ED. DISTRICT,WINONA,MN,63,FALSE,FALSE,1,0.913043478,-0.086956522,,7819.939059,,,0,,,9.007674052,,,0.136239782,,,0,,,,
2700058,MN RIVER VALLEY EDUCATION DISTRICT,MONTEVIDEO,MN,96,FALSE,FALSE,1,1,0,,8476.227368,,,0,,,70.01290327,,,0.125,,,0,,,,
2700083,REGION 4-LAKES COUNTRY SERVICE COOP,FERGUS FALLS,MN,26,FALSE,FALSE,1,1,0,,11409.50423,,,0,,,5.306122449,,,0,,,0,,,,
2700086,REGN 6 AND 8-SW/WC SRV COOPERATIVE,MARSHALL,MN,41,FALSE,FALSE,,0.271523179,,,27524.84848,,,1,,,10.91618723,,,0,,,0,,,,
2700091,M.A.C.C.R.A.Y. SCHOOL DISTRICT,CLARA CITY,MN,20,FALSE,FALSE,0.029821074,0.070422535,0.040601462,4867.366883,8818.181818,0.811694501,1,0,-1,13.01133563,18.86792453,0.450114351,0.130434783,0,-1,0.130434783,0.5,2.833333333,,,
2700100,FILLMORE CENTRAL,PRESTON,MN,5,FALSE,FALSE,0,0.019455253,0.019455253,7048.535156,31366,3.450002632,0,0,,14.10184667,5,-0.645436508,0.098376783,0,-1,0.442695524,0,-1,,,
2700123,HOWARD LAKE-WAVERLY-WINSTED,HOWARD LAKE,MN,12,FALSE,FALSE,0,0.014150943,0.014150943,4553.982961,6513.227143,0.430226507,0.333333333,0,-1,15.41861859,11.76470588,-0.23698055,0.135110462,0,-1,0.273872558,0,-1,97.5,,
2700130,BLUE EARTH AREA PUBLIC SCHOOL,BLUE EARTH,MN,37,FALSE,FALSE,0,0.05514158,0.05514158,4562.044281,13926.90625,2.052777525,0.5,0,-1,14.90379101,,,0.064460679,0.142857143,1.216190476,0.116029222,0.428571429,2.693650794,92,,
2700143,CENTRAL MINNESOTA JT. POWERS DIST.,WAITE PARK,MN,25,FALSE,FALSE,1,1,0,,,,,,,,,,,,,,,,,,
2700224,NORTHLAND LEARNING CENTER,VIRGINIA,MN,36,FALSE,FALSE,0.695652174,0.391304348,-0.304347826,,21409.99323,,,0,,,12,,,0.666666667,,,0,,,,
2700387,SOUTHWEST METRO EDUCATIONAL COOP,SHAKOPEE,MN,117,FALSE,FALSE,0.433333333,0.433333333,0,11055.27273,27447.00909,1.482707552,0,0,,11.25,22.29818322,0.982060731,0,0.217296827,,0,0.304215558,,,,
2702264,NORTHEAST METRO 916,WHITE BEAR LAKE,MN,255,FALSE,FALSE,0.263269639,0.44973545,0.186465811,46447.07267,14355.05382,-0.690937383,0,0,,2.429149798,15.28089338,5.290634441,0,0.081900082,,0,0,,,7.5,
2702760,AITKIN PUBLIC SCHOOL DISTRICT,AITKIN,MN,11,FALSE,FALSE,0.023809524,0.018549747,-0.005259777,5429.05631,1400.672391,-0.742004446,1,0,-1,15.65778854,27.5,0.756314433,0.175,0,-1,0.075,0,-1,97.5,,
2702970,ALBERT LEA PUBLIC SCHOOL DISTRICT,ALBERT LEA,MN,133,FALSE,FALSE,0.037004405,0.077641565,0.040637159,6578.383956,12836.62712,0.951334432,0.5,0,-1,16.20638863,16.21942609,0.000804465,0.280193237,0.125,-0.55387931,0.110531401,0.095,-0.140515734,87,,
2703180,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,ANOKA,MN,425,FALSE,TRUE,0.016372213,0.019691424,0.00331921,4140.386352,10013.80832,1.418568576,1,0.25,-0.75,21.02858673,19.02052417,-0.095492036,0.098679229,0.19002277,0.92566128,0.199394196,0.26764645,0.3422981,87.76560901,2.5,-85.26560901
2703450,AUSTIN PUBLIC SCHOOL DISTRICT,AUSTIN,MN,212,FALSE,FALSE,0.035818409,0.072927417,0.037109008,4994.445709,7098.209326,0.42122064,1,0,-1,16.6884072,57.93991416,2.471866036,0.157690442,0,-1,0.254730713,0.27027027,0.061003861,82,,
2703870,BECKER PUBLIC SCHOOL DISTRICT,BECKER,MN,26,FALSE,FALSE,0,0.016688062,0.016688062,5259.259591,,,1,,,19.55350042,26,0.329685194,0.106263736,,,0.417582418,,,92,,
2704440,BEMIDJI PUBLIC SCHOOL DISTRICT,BEMIDJI,MN,172,FALSE,TRUE,0.038992938,0.056486043,0.017493104,5058.979091,6839.31011,0.351915078,0.6,0.25,-0.583333333,17.14672723,14.57966206,-0.14971167,0.077422848,0,-1,0.061342718,0.030653557,-0.500290205,83,,
2704470,BENSON PUBLIC SCHOOL DISTRICT,BENSON,MN,48,FALSE,FALSE,0.03902439,0.108843537,0.069819147,7817.573789,5904.74,-0.244683816,1,1,0,14.77999248,71.93377272,3.866969508,0.168224299,0,-1,0.411214953,0,-1,97.5,,
2705660,BIRD ISLAND-OLIVIA-LAKE LILLIAN,OLIVIA,MN,21,FALSE,FALSE,0,0.054263566,0.054263566,11354.12302,,,1,,,14.65172138,11.35135135,-0.225254763,0.137931034,,,0.068965517,,,87,,
2705790,BLOOMINGTON PUBLIC SCHOOL DISTRICT,BLOOMINGTON,MN,124,FALSE,TRUE,0,0.021353539,0.021353539,11964.7601,4665.238814,-0.610085052,1,0,-1,16.58567096,28.89635603,0.742248239,0.158998588,0,-1,0.59347181,0,-1,92,57,-35
2706090,BRAINERD PUBLIC SCHOOL DISTRICT,BRAINERD,MN,180,FALSE,TRUE,0.064074346,0.045011253,-0.019063093,4637.990013,13827.52749,1.981362065,1,0.666666667,-0.333333333,20.31485759,8.640566993,-0.574667607,0.042735043,0,-1,0.185185185,0.302000755,0.630804077,91,42,-49
2707200,BUFFALO-HANOVER-MONTROSE PUBLIC SCHOOLS,BUFFALO,MN,26,FALSE,FALSE,0.009821753,0.008145363,-0.00167639,4167.227417,8654.266875,1.076744562,1,0,-1,20.4672386,8.724832215,-0.573717179,0.148800298,0,-1,0.161200322,0,-1,96,,
